what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374624734143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374624734368
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374624744224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374624744241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374624744429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374624745005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374624745038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374624745252
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1374624813341
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1374624815294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374625066413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374625072721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374625072749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374625072995
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1374625074919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1374625094472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374625094505
